room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
Private room,11,53,5,4.5,2,1,36
Private room,11,60,9,4.5,4,1,36
Private room,1,13,33,5,2,1,35
Private room,6,4,114,5,2,1,38
Private room,6,7,2,0,2,1,38
Private room,6,7,8,5,2,1,30
Private room,6,5,11,4,2,1,33
Private room,11,23,17,5,2,1,35
Private room,1,13,32,4.5,4,2,32
Private room,11,58,2,0,2,1,30
Private room,11,53,8,4,2,1,33
Private room,11,39,0,0,2,1,41
Private room,11,20,0,0,1,1,35
Private room,11,60,13,5,2,1,30
Private room,6,3,1,0,2,1,36
Private room,6,10,144,5,2,1,24
Private room,11,33,31,5,2,1,28
Private room,11,40,0,0,2,1,41
Private room,1,11,0,0,2,1,24
Private room,11,43,3,5,1,1,33
Private room,11,32,14,5,2,1,19
Private room,6,10,10,5,3,1,36
Private room,11,54,1,0,2,1,30
Private room,4,28,107,5,2,1,36
Private room,11,40,24,4.5,2,1,15
Private room,11,17,16,4.5,2,1,25
Private room,1,10,108,5,2,1,35
Private room,1,13,0,0,2,1,35
Private room,1,7,125,4.5,2,1,24
Private room,4,29,0,0,1,1,24
Private room,7,5,0,0,1,1,14
Private room,4,35,4,5,2,1,32
Private room,7,7,3,5,2,1,26
Private room,7,11,11,4.5,1,1,24
Private room,7,7,0,0,2,1,41
Private room,7,8,0,0,3,1,30
Private room,4,45,2,0,1,1,41
Private room,7,8,3,4.5,2,1,41
Private room,7,8,18,3.5,4,1,41
Private room,4,45,117,5,3,1,41
Private room,7,7,16,4.5,2,1,41
Private room,7,3,1,0,2,1,41
Private room,4,45,6,4,3,1,36
Private room,7,3,14,4.5,2,1,41
Private room,7,8,48,4,2,1,10
Private room,7,8,3,3.5,3,1,30
Private room,4,27,70,4.5,2,1,26
Private room,4,44,2,0,2,1,41
Private room,12,13,1,0,1,1,41
Private room,12,16,0,0,1,1,36
Private room,4,43,5,5,1,1,37
Private room,12,16,34,5,2,1,41
Private room,4,44,0,0,3,0,23
Private room,4,44,12,4,2,1,38
Private room,12,16,63,4.5,2,1,37
Private room,4,44,5,4,2,1,38
Private room,4,44,3,5,1,1,38
Private room,4,45,3,5,2,1,36
Private room,12,15,118,4.5,3,1,35
Private room,12,14,90,4.5,2,1,37
Private room,4,43,17,4.5,1,1,23
Private room,4,21,1,0,2,1,36
Private room,4,25,2,0,2,1,35
Private room,4,28,0,0,2,1,35
Private room,11,61,0,0,1,1,21
Private room,4,28,0,0,2,1,41
Private room,11,38,3,4.5,2,1,22
Private room,11,61,10,4.5,3,1,22
Private room,4,7,101,4.5,2,1,41
Private room,4,14,0,0,1,1,36
Private room,12,1,0,0,16,9,22
Private room,4,14,3,3,2,2,30
Private room,12,5,0,0,1,1,22
Private room,4,13,1,0,2,1,36
Private room,4,13,34,5,2,1,29
Private room,4,23,31,5,2,1,38
Private room,7,3,0,0,2,1,39
Private room,4,23,4,3.5,2,0,21
Private room,12,8,3,4.5,2,1,41
Private room,4,10,2,0,2,1,36
Private room,12,12,0,0,2,1,30
Private room,7,7,0,0,2,1,41
Private room,4,27,22,5,2,1,30
Private room,4,42,0,0,2,2,28
Private room,4,7,21,4,2,1,36
Private room,4,15,1,0,1,1,30
Private room,12,1,0,0,2,1,35
Private room,4,39,1,0,2,1,36
Private room,4,42,13,4,2,1,38
Private room,4,30,0,0,2,1,30
Private room,12,12,7,4.5,2,1,36
Private room,4,40,7,5,2,1,38
Private room,4,40,0,0,2,1,41
Private room,4,43,7,5,2,1,39
Private room,4,40,5,4,2,1,30
Private room,4,43,61,5,3,1,32
Private room,4,28,3,5,1,1,30
Private room,7,3,99,5,1,1,24
Private room,7,3,143,5,2,1,28
Private room,12,7,158,4,2,1,24
Private room,12,4,2,0,2,1,23
Private room,12,1,3,5,1,1,23
Private room,12,1,0,0,2,1,28
Private room,12,3,0,0,3,1,32
Private room,12,6,34,5,2,1,30
Private room,12,13,12,4.5,2,1,18
Private room,12,14,1,0,2,1,38
Private room,10,87,0,0,2,1,28
Private room,12,6,196,4,2,1,14
Private room,12,11,0,0,1,1,41
Private room,12,6,3,4.5,2,1,41
Private room,2,30,0,0,2,1,33
Private room,12,14,1,0,1,1,24
Private room,12,2,14,5,2,1,12
Private room,12,9,0,0,2,1,36
Private room,12,10,0,0,1,1,18
Private room,3,45,5,4.5,2,1,35
Private room,12,13,0,0,2,1,36
Private room,2,20,24,5,2,1,32
Private room,2,21,1,0,2,1,41
Private room,12,14,15,5,2,1,32
Private room,2,25,0,0,2,1,32
Private room,2,20,1,0,1,1,24
Private room,2,11,46,5,2,1,38
Private room,2,30,0,0,2,1,24
Private room,12,10,82,5,2,1,41
Private room,12,6,12,4.5,2,1,30
Private room,2,30,2,0,2,1,36
Private room,12,13,20,5,4,1,35
Private room,12,13,96,4,2,1,26
Private room,12,13,23,5,3,1,39
Private room,2,30,5,4.5,2,1,21
Private room,2,11,0,0,2,0,24
Private room,12,11,5,5,1,1,21
Private room,12,13,2,0,1,1,24
Private room,2,30,24,4,2,1,28
Private room,2,28,2,0,2,1,33
Private room,12,14,42,5,2,1,25
Private room,12,10,79,4.5,3,1,23
Private room,2,20,32,3.5,2,1,31
Private room,2,28,4,5,2,3,24
Private room,3,45,297,5,2,1,30
Private room,12,13,81,4.5,3,1,24
Private room,2,22,0,0,2,1,30
Private room,10,80,0,0,13,8,41
Private room,4,7,2,0,1,1,18
Private room,4,8,8,5,1,1,18
Private room,10,81,12,4.5,2,1,15
Private room,10,83,0,0,1,1,18
Private room,4,7,1,0,3,1,30
Private room,10,79,0,0,2,1,36
Private room,11,14,0,0,1,1,18
Private room,10,83,0,0,1,1,18
Private room,2,8,0,0,2,1,41
Private room,4,30,0,0,2,1,37
Private room,4,35,0,0,2,1,24
Private room,2,11,2,0,2,1,37
Private room,12,6,5,5,2,1,30
Private room,4,37,25,4.5,2,1,24
Private room,4,15,1,0,2,1,16
Private room,12,9,71,4.5,2,1,41
Private room,2,16,0,0,3,3,23
Private room,4,23,4,4.5,2,1,16
Private room,12,1,0,0,2,1,35
Private room,12,1,0,0,2,1,35
Private room,12,12,84,4,3,1,41
Private room,12,5,0,0,2,1,35
Private room,11,26,0,0,2,1,26
Private room,4,37,10,5,2,1,38
Private room,10,79,2,0,2,1,36
Private room,12,10,25,4.5,1,1,36
Private room,10,79,8,5,2,1,30
Private room,4,36,4,5,2,1,26
Private room,2,18,6,3.5,2,1,31
Private room,4,35,4,5,2,1,24
Private room,12,9,12,4,2,1,36
Private room,2,15,9,4,1,1,22
Private room,4,12,148,5,2,1,37
Private room,12,11,100,4.5,2,1,41
Private room,4,37,8,5,3,1,24
Private room,14,9,4,5,2,1,36
Private room,13,2,66,4.5,1,1,38
Private room,14,5,64,4.5,1,1,33
Private room,3,51,7,5,2,1,23
Private room,3,54,2,0,2,10,36
Private room,7,10,2,0,2,1,39
Private room,7,11,1,0,2,1,16
Private room,15,2,10,5,2,1,26
Private room,12,22,13,4.5,3,1,30
Private room,15,3,12,4.5,3,1,41
Private room,12,21,14,5,2,1,31
Private room,12,21,43,5,2,1,30
Private room,12,19,3,4.5,4,1,41
Private room,15,1,1,0,2,1,24
Private room,15,1,6,4.5,2,1,36
Private room,12,20,22,5,2,1,29
Private room,12,20,53,5,2,1,36
Private room,15,4,72,4,2,1,21
Private room,14,1,63,5,2,1,36
Private room,8,4,266,4.5,2,1,41
Private room,12,10,0,0,2,1,30
Private room,7,11,43,5,3,2,41
Private room,12,18,0,0,3,1,41
Private room,4,47,2,0,4,1,16
Private room,15,1,14,4.5,1,1,16
Private room,12,18,30,4.5,2,1,39
Private room,15,1,0,0,2,1,36
Private room,12,20,52,5,2,1,39
Private room,7,12,0,0,2,1,41
Private room,15,1,1,0,3,1,36
Private room,15,1,51,4.5,1,1,12
Private room,15,1,0,0,2,1,30
Private room,4,46,5,3.5,2,1,36
Private room,15,1,4,4.5,1,1,19
Private room,7,9,75,5,2,1,36
Private room,4,46,5,4.5,2,1,30
Private room,4,47,15,4.5,2,1,32
Private room,4,47,2,0,2,1,30
Private room,12,20,18,4,3,1,30
Private room,12,20,15,4,2,1,30
Private room,4,46,3,4.5,1,1,41
Private room,7,10,2,0,1,1,15
Private room,4,46,7,4.5,2,1,41
Private room,4,45,2,0,4,1,35
Private room,15,2,54,5,2,1,30
Private room,4,43,5,4,2,1,36
Private room,15,1,4,4.5,1,1,18
Private room,8,2,1,0,2,1,36
Private room,4,46,3,4,4,1,38
Private room,4,46,4,4,2,1,30
Private room,8,1,43,5,2,1,38
Private room,7,10,10,4.5,2,1,23
Private room,8,1,0,0,3,1,41
Private room,4,44,10,4,2,1,38
Private room,12,22,20,4.5,2,1,30
Private room,12,22,10,4.5,2,1,30
Private room,12,19,27,5,5,1,37
Private room,12,19,1,0,2,1,36
Private room,12,21,3,5,3,1,30
Private room,12,22,4,5,2,1,41
Private room,12,17,41,4.5,5,1,39
Private room,12,16,57,4.5,3,1,41
Private room,12,18,0,0,3,1,41
Private room,2,34,0,0,2,1,36
Private room,2,41,26,4.5,2,1,30
Private room,12,17,63,5,2,1,41
Private room,2,42,123,5,2,1,38
Private room,12,15,87,4.5,2,1,41
Private room,2,26,55,4.5,1,1,14
Private room,12,19,54,4.5,2,1,38
Private room,2,33,7,5,4,1,41
Private room,12,16,10,5,2,1,40
Private room,2,24,0,0,2,1,41
Private room,12,19,13,4.5,2,1,29
Private room,2,44,4,4.5,2,1,30
Private room,12,22,21,5,2,1,28
Private room,2,39,30,4.5,2,1,41
Private room,2,30,3,4,2,1,41
Private room,2,34,6,5,3,1,26
Private room,4,35,3,4.5,2,1,21
Private room,12,9,27,4.5,2,1,41
Private room,2,20,0,0,3,1,22
Private room,2,20,3,4.5,2,3,36
Private room,7,3,4,5,2,1,26
Private room,2,22,5,5,2,3,24
Private room,2,19,11,4.5,2,1,31
Private room,12,10,0,0,2,1,31
Private room,4,36,113,4,2,1,23
Private room,4,37,0,0,2,1,35
Private room,2,19,2,0,2,1,23
Private room,4,12,138,5,8,1,30
Private room,4,34,2,0,1,1,25
Private room,12,9,14,5,2,1,41
Private room,2,9,4,4.5,2,1,30
Private room,12,5,31,4.5,2,1,28
Private room,2,22,3,5,2,1,25
Private room,2,13,0,0,2,1,24
Private room,2,8,0,0,2,1,35
Private room,2,11,0,0,2,1,35
Private room,12,6,116,5,2,1,38
Private room,4,39,64,4.5,2,1,23
Private room,12,9,49,4.5,2,1,29
Private room,10,87,28,5,2,1,33
Private room,12,6,39,5,1,1,24
Private room,2,9,6,3.5,2,1,30
Private room,12,8,13,4.5,2,1,18
Private room,2,3,60,5,2,1,36
Private room,12,5,1,0,2,1,25
Private room,2,11,4,5,2,1,30
Private room,12,6,25,5,2,1,24
Private room,2,9,13,5,2,1,26
Private room,2,20,95,5,1,1,29
Private room,10,45,5,5,2,1,30
Private room,3,17,1,0,1,1,33
Private room,3,13,18,5,2,1,30
Private room,3,20,0,0,2,1,30
Private room,3,37,0,0,2,1,36
Private room,3,45,49,5,2,1,41
Private room,10,28,7,5,2,1,15
Private room,10,8,3,4.5,2,1,24
Private room,10,42,4,4.5,2,1,36
Private room,10,4,0,0,2,1,25
Private room,10,8,0,0,6,1,30
Private room,10,37,8,5,2,1,15
Private room,11,14,44,5,2,1,21
Private room,11,17,0,0,3,3,33
Private room,10,8,2,0,2,1,39
Private room,3,3,3,4.5,2,1,30
Private room,10,25,0,0,2,1,26
Private room,12,3,0,0,2,1,35
Private room,10,79,0,0,2,6,36
Private room,10,14,0,0,1,1,24
Private room,10,74,0,0,1,1,18
Private room,4,24,5,5,2,1,38
Private room,4,14,0,0,1,1,35
Private room,3,16,42,4.5,2,1,36
Private room,11,37,0,0,2,1,41
Private room,3,6,2,0,1,1,25
Private room,10,23,0,0,1,1,18
Private room,4,22,0,0,1,1,36
Private room,10,74,0,0,1,1,14
Private room,3,3,3,5,4,1,30
Private room,4,14,11,4,2,1,41
Private room,4,21,1,0,2,1,36
Private room,10,79,0,0,2,1,36
Private room,10,88,1,0,3,1,32
Private room,2,9,0,0,2,1,41
Private room,10,14,0,0,1,1,36
Private room,4,13,11,5,2,1,33
Private room,10,1,0,0,1,1,36
Private room,4,9,16,4.5,2,1,16
Private room,4,12,0,0,1,1,14
Private room,4,32,5,3.5,1,1,30
Private room,10,19,1,0,2,1,31
Private room,4,14,0,0,2,1,36
Private room,3,2,2,0,4,1,36
Private room,3,17,0,0,2,1,30
Private room,10,55,0,0,1,3,36
Private room,4,1,0,0,2,1,26
Private room,4,16,11,5,2,1,26
Private room,4,20,6,5,2,1,33
Private room,10,66,46,5,2,1,24
Private room,10,6,5,5,1,1,41
Private room,4,6,4,4,2,1,36
Private room,4,16,2,0,2,1,24
Private room,10,50,2,0,1,1,23
Private room,4,27,6,4,1,1,18
Private room,12,2,0,0,2,1,29
Private room,10,83,0,0,1,1,14
Private room,12,2,18,5,3,1,18
Private room,12,1,0,0,2,1,35
Private room,12,3,7,3.5,2,1,36
Private room,10,79,0,0,2,1,41
Private room,2,11,0,0,2,1,24
Private room,10,79,0,0,2,1,36
Private room,10,70,8,5,1,1,36
Private room,12,4,0,0,2,1,19
Private room,10,79,11,5,2,1,16
Private room,10,56,0,0,2,1,31
Private room,4,14,3,5,2,1,24
Private room,10,55,7,4.5,2,1,36
Private room,10,8,2,0,2,1,24
Private room,10,78,0,0,2,1,26
Private room,2,9,2,0,2,1,41
Private room,10,1,0,0,2,1,36
Private room,10,87,4,4.5,2,1,35
Private room,12,3,13,4.5,4,2,41
Private room,10,21,2,0,2,1,22
Private room,10,8,0,0,1,1,22
Private room,4,35,47,4.5,2,1,26
Private room,4,6,6,4.5,1,1,13
Private room,10,25,14,4.5,2,1,24
Private room,10,66,28,5,4,1,37
Private room,2,16,89,5,2,1,22
Private room,10,4,0,0,2,1,22
Private room,12,1,144,5,2,1,30
Private room,10,83,6,4,2,1,29
Private room,4,13,2,0,2,1,24
Private room,10,87,25,5,2,1,37
Private room,10,89,25,4.5,2,1,35
Private room,10,21,1,0,2,1,22
Private room,12,1,1,0,2,0,36
Private room,10,89,14,4.5,2,1,36
Private room,10,74,0,0,1,1,23
Private room,10,85,60,5,2,1,40
Private room,10,65,66,4.5,2,1,40
Private room,12,3,11,5,2,1,35
Private room,10,13,3,5,1,1,24
Private room,12,7,64,4.5,1,1,18
Private room,10,21,1,0,2,1,24
Private room,4,10,12,5,2,1,22
Private room,12,4,52,5,2,1,33
Private room,10,10,0,0,2,1,30
Private room,2,2,16,5,2,1,30
Private room,12,4,9,5,2,1,35
Private room,12,2,227,4.5,3,1,28
Private room,10,61,3,4,2,1,19
Private room,2,9,4,4,2,1,33
Private room,4,1,14,5,4,2,18
Private room,4,10,29,5,2,1,18
Private room,10,26,13,4.5,2,1,24
Private room,4,27,5,5,2,1,32
Private room,10,82,8,5,2,1,24
Private room,10,66,33,5,2,1,30
Private room,2,12,2,0,2,1,30
Private room,2,16,88,4.5,2,1,35
Private room,10,21,20,4,2,1,29
Private room,10,89,33,5,2,1,36
Private room,10,17,16,4.5,2,1,31
Private room,10,43,4,4.5,2,1,25
Private room,10,87,3,5,2,0,40
Private room,10,61,84,4.5,2,1,35
Private room,10,83,26,4.5,2,1,32
Private room,12,5,25,5,2,1,36
Private room,10,13,13,4.5,2,1,22
Private room,10,53,26,4.5,2,1,12
Private room,10,21,21,4,2,1,29
Private room,3,3,22,4.5,2,1,36
Private room,10,8,22,4,2,1,29
Private room,10,15,8,4.5,1,1,15
Private room,3,12,5,5,2,1,24
Private room,2,2,61,5,2,1,31
Private room,3,13,14,5,1,1,21
Private room,2,3,77,5,2,1,35
Private room,2,7,1,0,1,1,14
Private room,10,55,0,0,1,1,16
Private room,12,7,11,5,2,1,35
Private room,10,10,0,0,3,1,19
Private room,2,9,54,5,1,1,16
Private room,3,27,46,5,2,1,30
Private room,10,26,10,4.5,2,1,24
Private room,12,1,1,0,2,0,35
Private room,10,85,13,5,2,1,24
Private room,3,9,32,4.5,2,1,28
Private room,10,10,0,0,2,1,22
Private room,3,13,39,5,1,1,21
Private room,11,19,0,0,2,1,29
Private room,12,5,7,5,2,1,35
Private room,4,42,46,5,2,1,38
Private room,12,1,18,5,2,1,24
Private room,11,53,3,4.5,1,1,22
Private room,4,44,10,4,2,1,38
Private room,12,1,70,4.5,2,1,33
Private room,10,83,0,0,3,1,14
Private room,2,12,83,4.5,2,1,36
Private room,10,73,1,0,2,1,26
Private room,4,8,15,5,2,1,31
Private room,12,14,145,5,2,1,38
Private room,2,20,6,4.5,2,1,19
Private room,3,4,11,5,1,2,18
Private room,12,12,144,4,2,1,31
Private room,7,14,12,4.5,2,1,25
Private room,4,12,17,4.5,2,1,24
Private room,4,33,3,4.5,2,1,22
Private room,12,8,0,0,1,1,36
Private room,12,12,97,4,2,1,41
Private room,12,12,0,0,2,1,36
Private room,12,12,0,0,2,1,36
Private room,7,3,0,0,2,1,39
Private room,12,12,2,0,1,1,36
Private room,4,30,0,0,2,1,33
Private room,4,37,1,0,4,2,22
Private room,4,36,1,0,2,1,37
Private room,4,34,0,0,2,1,41
Private room,12,8,10,4.5,2,1,22
Private room,12,10,42,4.5,2,1,38
Private room,4,30,0,0,2,1,37
Private room,4,17,0,0,2,1,36
Private room,4,22,1,0,2,1,36
Private room,4,33,0,0,2,1,36
Private room,4,33,15,4.5,2,1,30
Private room,12,8,41,3.5,2,1,36
Private room,4,35,44,5,2,1,23
Private room,12,15,18,5,4,2,41
Private room,4,39,1,0,2,0,36
Private room,4,31,2,0,1,1,21
Private room,4,31,0,0,2,1,26
Private room,4,43,15,4.5,2,1,38
Private room,4,42,107,4.5,2,1,22
Private room,4,42,12,4,2,1,38
Private room,4,35,0,0,2,1,36
Private room,4,7,0,0,2,1,35
Private room,4,28,12,4.5,1,1,38
Private room,4,42,18,4.5,2,1,38
Private room,6,16,28,5,2,1,29
Private room,2,40,15,4,2,1,24
Private room,10,5,2,0,4,1,22
Private room,2,16,1,0,1,1,28
Private room,2,20,94,4,2,1,32
Private room,15,1,0,0,3,1,23
Private room,4,41,94,4.5,2,1,36
Private room,12,22,19,5,6,1,26
Private room,12,11,13,5,2,1,26
Private room,10,54,13,5,3,1,24
Private room,2,20,1,0,1,1,22
Private room,12,9,47,5,2,1,29
Private room,4,45,7,4.5,3,1,24
Private room,6,7,23,5,2,1,14
Private room,12,5,48,4.5,1,1,16
Private room,10,61,77,4.5,2,1,35
Private room,4,44,22,5,2,1,30
Private room,12,5,12,5,2,1,24
Private room,2,41,36,4.5,2,1,28
Private room,2,44,101,4.5,4,1,35
Private room,2,30,21,4,2,1,15
Private room,2,47,1,0,2,1,35
Private room,4,43,3,4.5,1,1,28
Private room,4,43,132,4.5,2,1,39
Private room,2,17,0,0,2,1,30
Private room,10,55,29,4.5,2,1,31
Private room,7,10,41,4.5,2,1,30
Private room,12,18,3,5,1,1,24
Private room,3,23,2,0,4,1,32
Private room,10,6,81,4.5,2,1,30
Private room,3,45,18,5,2,1,19
Private room,11,18,58,5,2,1,18
Private room,4,42,17,4.5,2,1,38
Private room,3,3,21,4.5,2,1,29
Private room,10,21,40,4,2,1,29
Private room,4,39,36,4.5,2,1,22
Private room,2,33,33,4.5,2,1,26
Private room,4,6,9,4.5,1,1,14
Private room,4,1,69,5,3,1,30
Private room,12,7,0,0,1,1,14
Private room,2,8,1,0,2,1,30
Private room,10,70,0,0,3,1,30
Private room,12,4,1,0,2,0,25
Private room,10,78,26,5,2,1,38
Private room,12,8,38,5,1,1,18
Private room,7,10,9,4,2,1,15
Private room,2,13,2,0,1,1,18
Private room,6,31,8,5,2,1,32
Private room,4,39,52,5,2,1,36
Private room,11,37,1,0,2,1,30
Private room,4,41,124,4.5,2,1,19
Private room,2,9,18,4.5,2,1,30
Private room,3,51,30,4.5,2,1,14
Private room,4,27,1,0,2,1,25
Private room,4,44,2,0,2,1,24
Private room,12,1,16,4.5,2,1,30
Private room,2,47,7,4.5,2,1,18
Private room,4,36,12,5,3,1,30
Private room,12,13,88,4.5,2,1,31
Private room,12,8,29,5,2,1,24
Private room,4,47,0,0,2,1,23
Private room,10,45,24,4,2,1,26
Private room,4,39,61,5,2,1,30
Private room,12,14,40,4.5,2,1,26
Private room,10,55,17,4.5,2,1,31
Private room,13,3,105,4.5,2,1,23
Private room,2,26,84,4,4,1,32
Private room,2,26,3,4.5,3,1,31
Private room,12,19,21,4.5,6,1,26
Private room,10,55,0,0,2,1,30
Private room,6,3,1,0,2,1,29
Private room,4,29,25,5,2,1,32
Private room,12,7,23,5,3,1,36
Private room,2,14,1,0,2,1,35
Private room,4,23,7,4.5,2,1,14
Private room,15,1,50,4,2,1,24
Private room,4,14,12,5,2,1,24
Private room,4,37,7,4.5,2,1,32
Private room,2,9,4,4.5,2,1,30
Private room,7,2,51,4.5,2,1,30
Private room,4,42,12,4,2,1,38
Private room,4,37,0,0,2,0,30
Private room,10,79,43,5,2,1,36
Private room,12,21,82,4.5,2,1,24
Private room,2,20,1,0,2,1,23
Private room,2,31,11,5,2,1,30
Private room,6,3,0,0,1,1,18
Private room,11,4,27,5,2,1,18
Private room,12,5,19,5,2,1,23
Private room,7,1,0,0,1,1,14
Private room,11,51,3,4.5,1,1,26
Private room,12,9,10,4,2,1,28
Private room,10,56,13,4.5,2,1,30
Private room,3,3,29,5,2,1,29
Private room,2,26,8,4.5,2,1,31
Private room,4,33,100,4.5,2,1,29
Private room,10,53,14,4.5,2,1,31
Private room,3,23,14,5,3,1,32
Private room,14,5,64,4.5,2,1,26
Private room,10,21,23,4.5,2,1,31
Private room,12,19,37,4.5,2,1,32
Private room,4,1,0,0,2,1,29
Private room,12,10,74,4.5,3,1,24
Private room,12,1,71,4.5,2,1,29
Private room,4,46,0,0,2,1,35
Private room,8,5,112,4.5,3,1,28
Private room,4,47,0,0,2,0,29
Private room,6,15,32,5,2,1,30
Private room,10,56,16,4,2,1,30
Private room,12,21,17,5,3,2,26
Private room,10,81,54,5,2,1,29
Private room,2,8,8,4.5,1,1,18
Private room,2,28,28,4,2,1,28
Private room,10,50,10,4.5,1,1,23
Private room,4,37,9,4.5,2,1,30
Private room,2,33,7,5,3,1,26
Private room,2,26,7,4.5,2,4,31
Private room,10,55,31,4.5,2,1,31
Private room,12,6,8,4.5,2,1,30
Private room,2,28,21,4,2,1,26
Private room,10,29,99,5,4,1,19
Private room,12,17,18,5,2,1,30
Private room,4,22,47,5,2,1,26
Private room,12,17,185,4.5,3,1,32
Private room,4,37,5,4.5,2,1,28
Private room,11,61,14,5,2,1,30
Private room,10,45,12,5,2,1,26
Private room,11,33,23,5,2,1,29
Private room,2,34,8,5,2,1,31
Private room,6,3,2,0,2,1,24
Private room,2,26,20,3.5,2,1,28
Private room,4,33,42,5,2,1,33
Private room,2,28,3,5,6,3,25
Private room,10,8,22,4,2,1,29
Private room,4,17,15,4.5,2,1,31
Private room,2,44,113,4,3,1,30
Private room,14,2,60,4.5,2,1,30
Private room,5,16,12,4.5,2,1,30
Private room,10,8,18,4,2,1,24
Private room,2,28,2,0,2,1,24
Private room,2,30,78,4,3,1,26
Private room,2,35,53,4.5,4,1,29
Private room,4,1,43,5,1,1,18
Private room,2,16,95,4.5,2,1,22
Private room,12,7,0,0,1,1,23
Private room,2,26,7,5,3,1,31
Private room,12,21,1,0,1,1,22
Private room,2,28,46,3.5,4,1,23
Private room,4,47,104,4,2,1,21
Private room,4,32,9,5,2,1,29
Private room,8,2,0,0,2,1,30
Private room,6,16,13,5,2,1,24
Private room,12,10,206,5,1,1,21
Private room,15,5,180,4.5,2,1,30
Private room,10,21,4,5,1,1,16
Private room,4,6,10,4.5,2,1,28
Private room,12,5,41,4.5,2,1,31
Private room,10,74,15,4.5,2,1,22
Private room,12,8,44,5,2,1,25
Private room,12,2,26,4.5,2,1,31
Private room,4,29,34,5,2,1,26
Private room,2,30,98,4,2,1,30
Private room,12,21,40,5,1,1,26
Private room,2,47,125,4,2,1,25
Private room,2,20,162,4.5,2,1,33
Private room,2,20,54,5,3,1,26
Private room,6,25,0,0,1,1,15
Private room,4,23,2,0,2,1,26
Private room,10,53,8,4.5,2,1,29
Private room,10,21,22,4.5,2,1,31
Private room,10,21,26,4.5,2,1,29
Private room,10,68,87,5,1,1,15
Private room,10,17,15,4,2,1,26
Private room,4,39,62,4.5,2,1,28
Private room,7,8,79,4.5,2,1,29
Private room,12,6,6,5,2,1,30
Private room,4,39,1,0,2,1,25
Private room,2,26,50,4,3,1,26
Private room,4,21,66,4.5,2,1,30
Private room,10,55,30,4,2,1,29
Private room,12,18,64,4.5,2,1,33
Private room,10,87,94,4.5,2,1,18
Private room,10,61,14,4.5,1,1,19
Private room,4,28,83,5,2,1,24
Private room,7,10,94,4.5,2,1,30
Private room,4,39,20,4.5,2,1,28
Private room,2,30,0,0,2,1,26
Private room,4,42,30,5,2,1,26
Private room,2,26,60,4,3,1,26
Private room,10,17,16,4.5,1,1,14
Private room,2,43,44,4.5,4,1,26
Private room,4,35,1,0,2,1,23
Private room,4,14,74,4.5,2,1,30
Private room,2,39,77,4.5,1,1,29
Private room,10,21,5,4.5,2,1,29
Private room,12,16,70,5,1,1,24
Private room,10,83,0,0,2,1,30
Private room,12,18,123,5,2,1,33
Private room,4,43,20,4.5,2,1,19
Private room,4,32,10,4,2,1,16
Private room,11,59,128,5,2,1,32
Private room,4,10,36,5,2,1,22
Private room,2,11,3,4.5,1,1,14
Private room,12,19,178,4.5,1,1,28
Private room,6,3,1,0,2,1,22
Private room,4,37,16,4.5,2,1,23
Private room,11,53,30,4.5,2,1,22
Private room,4,37,19,5,2,1,28
Private room,4,2,11,5,1,1,16
Private room,4,29,2,0,2,1,30
Private room,2,2,16,4.5,1,1,18
Private room,4,27,11,5,3,1,32
Private room,10,55,11,5,2,1,28
Private room,10,46,5,4,2,1,30
Private room,2,9,0,0,2,1,36
Private room,10,8,0,0,2,1,18
Private room,2,3,0,0,2,1,35
Private room,10,1,0,0,2,1,22
Private room,10,4,0,0,2,0,22
Private room,2,8,9,4.5,2,1,36
Private room,4,20,11,4.5,4,1,23
Private room,4,32,2,0,2,1,28
Private room,4,9,1,0,2,1,33
Private room,4,19,0,0,4,2,16
